mm,RUL
1.404859149,2630
2.893568122,2629
0.996283446,2628
1.148728396,2627
1.514634088,2626
-1.050129038,2625
-1.151805878,2624
-0.529470708,2623
-2.3323149,2622
-1.46274173,2621
0.089565954,2620
-0.957250296,2619
0.233599403,2618
1.775873351,2617
0.190647531,2616
0.795542125,2615
1.671066053,2614
-0.482796172,2613
-0.182144103,2612
0.721730122,2611
-1.17859607,2610
-0.436490896,2609
0.772496885,2608
-0.88900081,2607
-0.076681844,2606
0.887397324,2605
-0.910597685,2604
-0.407889502,2603
0.452170834,2602
-1.287765893,2601
-0.491624708,2600
0.761717308,2599
-0.560165156,2598
0.597280215,2597
1.995792261,2596
0.413534922,2595
0.987592069,2594
1.594917363,2593
-0.813932865,2592
-0.754333811,2591
-0.348026545,2590
-2.458782479,2589
-1.721731383,2588
-0.386822155,2587
-1.409467548,2586
0.211720666,2585
1.940939612,2584
0.862236322,2583
1.866749711,2582
2.71949384,2581
0.385996987,2580
0.305607995,2579
0.323833822,2578
-2.214943109,2577
-1.880268937,2576
-1.009552539,2575
-2.405251326,2574
-0.988104608,2573
0.776894608,2572
-0.069712471,2571
1.319971557,2570
2.49691514,2569
0.739581474,2568
1.152607237,2567
1.37528783,2566
-1.077963408,2565
-0.765068134,2564
-0.229416961,2563
-1.987133414,2562
-0.928667686,2561
0.305627461,2560
-1.024726525,2559
0.213816835,2558
1.261770353,2557
-0.374952751,2556
0.436168562,2555
1.061246146,2554
-0.747781764,2553
0.084389083,2552
0.858667468,2551
-0.703089169,2550
0.317655543,2549
1.2330586,2548
-0.521763147,2547
0.26143507,2546
0.755183938,2545
-1.319225069,2544
-0.76684159,2543
-0.191157514,2542
-1.899636055,2541
-0.714281603,2540
0.554262536,2539
-0.539641601,2538
1.033248239,2537
2.242747539,2536
0.752251357,2535
1.462348026,2534
1.712964455,2533
-0.815413222,2532
-0.638603505,2531
-0.604941477,2530
-2.797195863,2529
-1.833356281,2528
-0.718396233,2527
-1.637977214,2526
0.276640734,2525
1.88898691,2524
0.803215309,2523
2.101713731,2522
2.616068349,2521
0.331425045,2520
0.592707911,2519
0.387449214,2518
-2.100369976,2517
-1.506781448,2516
-0.913213042,2515
-2.315836697,2514
-0.739131659,2513
0.645891182,2512
-0.376566329,2511
1.225266955,2510
2.00739008,2509
0.278182372,2508
0.97502141,2507
1.136608935,2506
-0.975624871,2505
-0.273349503,2504
0.178485397,2503
-1.580096766,2502
-0.251964638,2501
0.562036412,2500
-1.043145337,2499
0.193764459,2498
0.767672382,2497
-1.031785839,2496
0.017660043,2495
0.504852106,2494
-1.130816504,2493
0.156243513,2492
0.959460361,2491
-0.398599764,2490
1.05535273,2489
1.660513399,2488
-0.101134839,2487
0.687292476,2486
0.640517523,2485
-1.67529242,2484
-0.924399137,2483
-0.810712081,2482
-2.378947586,2481
-0.886405903,2480
0.268156611,2479
-0.620057299,2478
1.425930165,2477
2.43637627,2476
0.972433407,2475
1.880654884,2474
1.763977201,2473
-0.735532053,2472
-0.45988283,2471
-0.798574315,2470
-2.919342342,2469
-1.646193583,2468
-0.834141307,2467
-1.758207296,2466
0.405087019,2465
1.583457131,2464
0.564938906,2463
2.075689666,2462
2.297801136,2461
0.180365066,2460
0.776649563,2459
0.323392885,2458
-1.893701838,2457
-1.037327353,2456
-0.681141753,2455
-2.089200889,2454
-0.331588535,2453
0.534494249,2452
-0.637214795,2451
0.997669085,2450
1.366009129,2449
-0.282439513,2448
0.788611313,2447
0.825543798,2446
-0.970885342,2445
0.228699942,2444
0.596088274,2443
-0.995834554,2442
0.490654859,2441
0.759296736,2440
-0.934949229,2439
0.276836625,2438
0.254574523,2437
-1.618195769,2436
-0.379071113,2435
-0.151657458,2434
-1.59997584,2433
0.253575771,2432
1.037060672,2431
-0.091133418,2430
1.684288826,2429
2.072827237,2428
0.259887358,2427
1.081821681,2426
0.593041506,2425
-1.823729337,2424
-1.081887624,2423
-1.214498509,2422
-2.741591437,2421
-0.89354917,2420
-0.028071819,2419
-0.708686986,2418
1.623227433,2417
2.370273003,2416
0.978565284,2415
2.218879175,2414
1.759502215,2413
-0.690372975,2412
-0.187732942,2411
-0.821991715,2410
-2.824869822,2409
-1.348767454,2408
-0.86260179,2407
-1.818979506,2406
0.457591399,2405
1.317035123,2404
0.30878771,2403
1.928208688,2402
1.921525275,2401
-0.0450598,2400
0.891834535,2399
0.398911724,2398
-1.605221506,2397
-0.342892541,2396
-0.359766539,2395
-1.684405863,2394
0.132708495,2393
0.452196312,2392
-0.870416082,2391
0.738097196,2390
0.663654662,2389
-0.924531488,2388
0.488764212,2387
0.415935377,2386
-1.019243598,2385
0.6641957,2384
0.918719752,2383
-0.408628303,2382
1.225029875,2381
1.027974542,2380
-0.696123618,2379
0.35493038,2378
-0.146561301,2377
-2.065041529,2376
-0.729731964,2375
-0.76624016,2374
-1.925350491,2373
0.280490109,2372
0.975474947,2371
0.120121035,2370
2.189440619,2369
2.237752603,2368
0.562758081,2367
1.474183456,2366
0.49398307,2365
-1.862006062,2364
-0.964621963,2363
-1.513801767,2362
-2.958259923,2361
-0.866767194,2360
-0.219795123,2359
-0.760004122,2358
1.709334961,2357
2.168820341,2356
0.911837934,2355
2.319333715,2354
1.518128814,2353
-0.662456459,2352
0.082863755,2351
-0.742354081,2350
-2.528400865,2349
-0.993648908,2348
-0.814635445,2347
-1.704392302,2346
0.571324709,2345
0.892889743,2344
-0.092548906,2343
1.653806612,2342
1.291122554,2341
-0.347993524,2340
0.827616529,2339
0.282943125,2338
-1.243935158,2337
0.270428458,2336
0.085879557,2335
-1.131079051,2334
0.569829413,2333
0.357812973,2332
-1.039519879,2331
0.455893757,2330
-0.063905334,2329
-1.479093872,2328
0.121460006,2327
0.01148123,2326
-0.997991032,2325
0.988956247,2324
1.124083162,2323
0.13077268,2322
1.858891941,2321
1.306338885,2320
-0.481762176,2319
0.535171136,2318
-0.549937824,2317
-2.388612942,2316
-0.993492262,2315
-1.244980684,2314
-2.095262378,2313
0.255113117,2312
0.747668366,2311
0.293576748,2310
2.43921271,2309
2.291102061,2308
0.760888351,2307
1.665425633,2306
0.460125149,2305
-1.739523741,2304
-0.871216391,2303
-1.602389495,2302
-2.872936282,2301
-0.74951631,2300
-0.446077951,2299
-0.787495265,2298
1.589719984,2297
1.767097474,2296
0.657797559,2295
2.20366537,2294
1.284522672,2293
-0.595432544,2292
0.428264275,2291
-0.623563662,2290
-2.0790413,2289
-0.397082948,2288
-0.642027167,2287
-1.488859707,2286
0.680053957,2285
0.469075777,2284
-0.530491613,2283
1.221805043,2282
0.576651147,2281
-0.799136359,2280
0.745878505,2279
0.200333428,2278
-0.857301179,2277
0.920643866,2276
0.512021262,2275
-0.586534729,2274
1.082074537,2273
0.374611292,2272
-1.113202911,2271
0.174210885,2270
-0.710663461,2269
-1.993398162,2268
-0.197948833,2267
-0.46212427,2266
-1.121073556,2265
1.287500418,2264
1.278353851,2263
0.543443594,2262
2.334682185,2261
1.501141852,2260
-0.231495266,2259
0.721541797,2258
-0.720208096,2257
-2.543147096,2256
-1.179345563,2255
-1.657364465,2254
-2.309174857,2253
0.281201516,2252
0.545064258,2251
0.351376047,2250
2.563543703,2249
2.09277613,2248
0.741603668,2247
1.908490337,2246
0.346306139,2245
-1.613938639,2244
-0.500933117,2243
-1.601832329,2242
-2.572348979,2241
-0.456677893,2240
-0.586160035,2239
-0.892162423,2238
1.466495755,2237
1.203526471,2236
0.310573048,2235
1.892894109,2234
0.848774307,2233
-0.648731529,2232
0.683383929,2231
-0.393716739,2230
-1.474741022,2229
0.271536289,2228
-0.350111527,2227
-1.135596138,2226
0.851129722,2225
0.109177633,2224
-0.879327205,2223
0.695379465,2222
-0.15751379,2221
-1.189357358,2220
0.630937572,2219
0.076429045,2218
-0.578463968,2217
1.462892183,2216
0.925546039,2215
0.035082135,2214
1.617559103,2213
0.397658483,2212
-1.112654325,2211
-0.011384388,2210
-1.280489133,2209
-2.365149801,2208
-0.545892812,2207
-0.94952339,2206
-1.133886206,2205
1.477252581,2204
1.321040331,2203
0.937746423,2202
2.753880399,2201
1.595334218,2200
-0.013387057,2199
0.818643583,2198
-0.923190853,2197
-2.496750844,2196
-1.1027211,2195
-1.948384247,2194
-2.245087182,2193
0.296835927,2192
0.245378761,2191
0.283377847,2190
2.552868336,2189
1.772646863,2188
0.705517018,2187
1.854611755,2186
0.22761328,2185
-1.332250333,2184
-0.109980037,2183
-1.358554781,2182
-2.108898463,2181
-0.137564753,2180
-0.580297878,2179
-0.843747588,2178
1.353962945,2177
0.618241478,2176
-0.066774743,2175
1.538167116,2174
0.27749195,2173
-0.696625681,2172
0.841220152,2171
-0.237207965,2170
-0.883571985,2169
0.965054614,2168
0.001724156,2167
-0.657963039,2166
0.938814474,2165
-0.208231885,2164
-1.180165352,2163
0.295187985,2162
-0.906269619,2161
-1.565355539,2160
0.426310444,2159
-0.172277253,2158
-0.275587111,2157
1.908878184,2156
1.199832702,2155
0.637619454,2154
2.048894865,2153
0.43281956,2152
-0.991030637,2151
-0.008701726,2150
-1.767330678,2149
-2.660050825,2148
-0.765382538,2147
-1.309911841,2146
-1.110056011,2145
1.474990925,2144
1.154161828,2143
1.107234457,2142
2.890207908,2141
1.443818474,2140
0.171501991,2139
1.020095663,2138
-0.999339219,2137
-2.284291167,2136
-0.94625256,2135
-1.934513674,2134
-2.031211678,2133
0.379951116,2132
0.019235909,2131
0.102649625,2130
2.347987798,2129
1.288676889,2128
0.536945654,2127
1.806709478,2126
0.009207286,2125
-1.004434955,2124
0.260734629,2123
-1.063931273,2122
-1.565214636,2121
0.331007101,2120
-0.542892215,2119
-0.712275427,2118
1.070928533,2117
-0.027362331,2116
-0.555121965,2115
1.059763126,2114
-0.268567877,2113
-0.809702497,2112
0.94903828,2111
-0.081587301,2110
-0.280206806,2109
1.612490956,2108
0.414977304,2107
-0.115355066,2106
1.174330005,2105
-0.519822006,2104
-1.449535622,2103
-0.186828954,2102
-1.575960462,2101
-1.895139083,2100
0.248601937,2099
-0.435502799,2098
-0.026959066,2097
2.269865926,2096
1.379252746,2095
1.074446598,2094
2.381043562,2093
0.418669992,2092
-0.787379829,2091
-0.030305075,2090
-2.019391272,2089
-2.613311323,2088
-0.88499386,2087
-1.673036089,2086
-1.11001715,2085
1.49350087,2084
0.896895274,2083
1.157460463,2082
2.874037152,2081
1.285649156,2080
0.348754051,2079
1.128424809,2078
-1.039036959,2077
-1.877985317,2076
-0.573518493,2075
-1.837826235,2074
-1.776433283,2073
0.42748283,2072
-0.23126082,2071
0.001781038,2070
1.933091009,2069
0.653021422,2068
0.207064131,2067
1.561699106,2066
-0.173035175,2065
-0.682319865,2064
0.689631713,2063
-0.75693487,2062
-0.834121655,2061
0.849640255,2060
-0.45844463,2059
-0.536542452,2058
0.898196698,2057
-0.637406618,2056
-0.994325485,2055
0.435592512,2054
-0.955186954,2053
-0.910439834,2052
1.01838904,2051
0.064438354,2050
0.357991894,2049
2.156370904,2048
0.721657624,2047
0.359857158,2046
1.329855099,2045
-0.778987428,2044
-1.574276333,2043
-0.553852115,2042
-2.155907564,2041
-2.120641044,2040
-0.039106588,2039
-0.638820115,2038
0.088684121,2037
2.419442966,2036
1.402576268,2035
1.444302188,2034
2.591540125,2033
0.407429236,2032
-0.564811823,2031
0.027297628,2030
-2.083846891,2029
-2.441038971,2028
-0.771620775,2027
-1.8040105,2026
-1.027390021,2025
1.356401663,2024
0.566720113,2023
1.035597545,2022
2.642724167,2021
0.834191312,2020
0.38356845,2019
1.196532936,2018
-0.969065102,2017
-1.442533661,2016
-0.165960956,2015
-1.603174572,2014
-1.210263677,2013
0.669054402,2012
-0.530411201,2011
-0.189688675,2010
1.412564584,2009
-0.105922664,2008
-0.185825658,2007
1.125932037,2006
-0.549200049,2005
-0.501649392,2004
1.096129569,2003
-0.280372165,2002
-0.104285085,2001
1.364480083,2000
-0.205276001,1999
-0.333252598,1998
0.781955715,1997
-1.244537522,1996
-1.369790438,1995
-0.123474994,1994
-1.489452769,1993
-0.976703541,1992
0.995358876,1991
0.080360144,1990
0.862300248,1989
2.554958366,1988
0.973241924,1987
0.842430256,1986
1.535305992,1985
-0.892555015,1984
-1.524803434,1983
-0.692437845,1982
-2.574807088,1981
-2.09126178,1980
-0.175084529,1979
-0.949790564,1978
0.27675197,1977
2.410763932,1976
1.243348581,1975
1.581207839,1974
2.588126027,1973
0.272730888,1972
-0.36440554,1971
0.20006407,1970
-2.074238636,1969
-2.090437556,1968
-0.670012044,1967
-1.78107189,1966
-0.825978597,1965
1.24164234,1964
0.22080864,1963
0.796383996,1962
2.226617741,1961
0.407524149,1960
0.298466215,1959
1.18879838,1958
-0.940324389,1957
-0.830990824,1956
0.427437354,1955
-1.140533462,1954
-0.632757564,1953
0.855867834,1952
-0.655962388,1951
-0.275091603,1950
0.929195017,1949
-0.868640809,1948
-0.591516192,1947
0.694608688,1946
-0.845160006,1945
-0.249046042,1944
1.397768063,1943
0.017714031,1942
0.596268686,1941
1.923211198,1940
-0.017734999,1939
-0.08878873,1938
0.55532672,1937
-1.692637109,1936
-1.653758793,1935
-0.574052008,1934
-2.017178706,1933
-1.105433194,1932
0.877626212,1931
0.06179763,1930
1.212723992,1929
2.83019378,1928
1.146954507,1927
1.225769246,1926
1.683624018,1925
-0.957517039,1924
-1.35370349,1923
-0.795803695,1922
-2.682071704,1921
-1.988025519,1920
-0.258937154,1919
-1.072680892,1918
0.289216821,1917
2.23039409,1916
1.033004526,1915
1.563651131,1914
2.41914104,1913
0.057821821,1912
-0.176675962,1911
0.300794905,1910
-1.851158153,1909
-1.540238174,1908
-0.280753516,1907
-1.611555983,1906
-0.540098975,1905
1.000827553,1904
-0.250810389,1903
0.510083895,1902
1.619117477,1901
-0.214566571,1900
0.178134946,1899
0.986555681,1898
-0.883899984,1897
-0.274083232,1896
0.928617874,1895
-0.670187739,1894
-0.04195334,1893
1.105147407,1892
-0.721639544,1891
-0.347096116,1890
0.411262331,1889
-1.476549752,1888
-0.988941324,1887
0.251265113,1886
-1.176925516,1885
0.028229213,1884
1.535208474,1883
0.321198003,1882
1.309769778,1881
2.239795227,1880
0.166979517,1879
0.306299231,1878
0.547412097,1877
-1.963454507,1876
-1.804290835,1875
-0.891141934,1874
-2.403960478,1873
-1.079329589,1872
0.759919311,1871
-0.081916954,1870
1.468575239,1869
2.857426095,1868
1.1490846,1867
1.472797849,1866
1.708972479,1865
-1.024186985,1864
-1.10797455,1863
-0.743105512,1862
-2.746605094,1861
-1.73819875,1860
-0.305168244,1859
-1.295922269,1858
0.292624083,1857
1.876583981,1856
0.566913257,1855
1.420057558,1854
2.045011034,1853
-0.118272104,1852
0.082922889,1851
0.503980407,1850
-1.561031686,1849
-0.86486995,1848
0.080572983,1847
-1.392705886,1846
-0.286551286,1845
0.890551881,1844
-0.663050251,1843
0.186256393,1842
1.015293003,1841
-0.827209783,1840
-0.102466856,1839
0.769063241,1838
-0.790466686,1837
0.260257783,1836
1.33157499,1835
-0.218473627,1834
0.667154936,1833
1.300720677,1832
-0.809358539,1831
-0.312938061,1830
0.003142746,1829
-2.079198436,1828
-1.320339662,1827
-0.240654339,1826
-1.459200481,1825
0.1412461,1824
1.615770338,1823
0.515482291,1822
1.819406145,1821
2.529476754,1820
0.356670987,1819
0.608305157,1818
0.431760892,1817
-2.075215624,1816
-1.704369108,1815
-1.192745982,1814
-2.681507814,1813
-0.984092459,1812
0.559453318,1811
-0.228228161,1810
1.494440414,1809
2.656573222,1808
0.959201727,1807
1.580862006,1806
1.58652025,1805
-0.960413603,1804
-0.676583693,1803
-0.509672769,1802
-2.450714248,1801
-1.295353913,1800
-0.174868907,1799
-1.326900309,1798
0.337743509,1797
1.521760852,1796
-0.008248456,1795
1.108086991,1794
1.590057033,1793
-0.489108527,1792
0.19251857,1791
0.632323531,1790
-1.289883949,1789
-0.122314402,1788
0.610627058,1787
-0.963662179,1786
0.197910812,1785
0.737545646,1784
-1.069239033,1783
-0.151935237,1782
0.268250671,1781
-1.47132514,1780
-0.295223295,1779
0.528895995,1778
-0.799088613,1777
0.775634345,1776
1.788809796,1775
0.224237183,1774
1.299277608,1773
1.58509813,1772
-0.757456893,1771
-0.288324413,1770
-0.387169428,1769
-2.507308012,1768
-1.471274942,1767
-0.745762936,1766
-1.798090066,1765
0.219385318,1764
1.579887841,1763
0.656455061,1762
2.146066126,1761
2.629938863,1760
0.414006928,1759
0.900608668,1758
0.387036416,1757
-2.078709122,1756
-1.555543914,1755
-1.209136899,1754
-2.668229749,1753
-0.863306,1752
0.445907705,1751
-0.379831006,1750
1.509030919,1749
2.322189785,1748
0.611097582,1747
1.500474248,1746
1.391265903,1745
-0.928078163,1744
-0.274891314,1743
-0.275026122,1742
-2.068491304,1741
-0.741089751,1740
-0.03966604,1739
-1.221484292,1738
0.356557606,1737
0.998995972,1736
-0.485034066,1735
0.685833696,1734
0.948931097,1733
-0.84621209,1732
0.282796688,1731
0.634042827,1730
-0.860053402,1729
0.567571212,1728
1.048496179,1727
-0.525394268,1726
0.624690204,1725
0.674673114,1724
-1.288365982,1723
-0.375862526,1722
-0.411045722,1721
-2.08534231,1720
-0.532591605,1719
0.224905117,1718
-0.785727787,1717
1.145631471,1716
1.941999701,1715
0.604505301,1714
1.928957579,1713
1.743833078,1712
-0.677027918,1711
-0.143553942,1710
-0.66767179,1709
-2.764063632,1708
-1.59380658,1707
-1.022715533,1706
-2.012448501,1705
0.313630252,1704
1.441352666,1703
0.618001051,1702
2.370197034,1701
2.46859473,1700
0.410497674,1699
1.115267539,1698
0.341682457,1697
-1.984031678,1696
-1.128648191,1695
-1.165664976,1694
-2.533770362,1693
-0.613971453,1692
0.266136446,1691
-0.656640819,1690
1.323575101,1689
1.73281336,1688
0.206110932,1687
1.357934129,1686
1.038143614,1685
-0.954290005,1684
0.133452405,1683
0.04139698,1682
-1.569005207,1681
-0.015771315,1680
0.237930179,1679
-1.134285334,1678
0.427362506,1677
0.567791924,1676
-1.114552334,1675
0.316623876,1674
0.230102812,1673
-1.306687552,1672
0.308611771,1671
0.698858589,1670
-0.478435826,1669
1.237965246,1668
1.433515621,1667
-0.10258341,1666
1.09599779,1665
0.595367474,1664
-1.540683851,1663
-0.568605033,1662
-0.997167051,1661
-2.475049723,1660
-0.697323209,1659
-0.16814713,1658
-0.845879073,1657
1.505084628,1656
2.113943187,1655
0.894935802,1654
2.295872247,1653
1.740629263,1652
-0.488632777,1651
0.025655665,1650
-0.818444784,1649
-2.847703413,1648
-1.430023733,1647
-1.264015154,1646
-2.065534758,1645
0.335880159,1644
1.126868304,1643
0.405502562,1642
2.357276962,1641
2.201627674,1640
0.314576412,1639
1.224924811,1638
0.288966419,1637
-1.730176412,1636
-0.670783623,1635
-0.904796245,1634
-2.170618364,1633
-0.184851347,1632
0.200294303,1631
-0.778992502,1630
1.102434385,1629
1.165908838,1628
-0.338001122,1627
1.045765308,1626
0.707302796,1625
-0.991506493,1624
0.502698074,1623
0.338127818,1622
-0.981051549,1621
0.658944332,1620
0.527354574,1619
-0.871600918,1618
0.538455535,1617
0.101908841,1616
-1.596069626,1615
-0.180567026,1614
-0.470459846,1613
-1.631423237,1612
0.296679981,1611
0.557019744,1610
-0.158621103,1609
1.846252832,1608
1.762100655,1607
0.295268397,1606
1.5328731,1605
0.523441987,1604
-1.568159312,1603
-0.687581237,1602
-1.363639594,1601
-2.783046977,1600
-0.839117987,1599
-0.504569894,1598
-0.917580361,1597
1.644388469,1596
2.015881921,1595
1.002401377,1594
2.547567776,1593
1.694294526,1592
-0.381259164,1591
0.267226804,1590
-0.844912019,1589
-2.6959577,1588
-1.181799058,1587
-1.32355354,1586
-1.942800383,1585
0.424488144,1584
0.828498325,1583
0.181994541,1582
2.117969856,1581
1.716982296,1580
0.054438782,1579
1.190059371,1578
0.219538826,1577
-1.496342701,1576
-0.086019913,1575
-0.535748414,1574
-1.642254059,1573
0.2930424,1572
0.137834414,1571
-0.858687201,1570
0.873842626,1569
0.408617181,1568
-0.844439007,1567
0.714852085,1566
0.201640814,1565
-0.992031995,1564
0.88246209,1563
0.547930115,1562
-0.385521406,1561
1.448985733,1560
0.879170743,1559
-0.583133167,1558
0.72558711,1557
-0.301911458,1556
-1.960633653,1555
-0.506405313,1554
-1.055964738,1553
-2.013288761,1552
0.27839629,1551
0.425652437,1550
-0.004862686,1549
2.277107598,1548
1.968611706,1547
0.658252767,1546
1.907049355,1545
0.521192194,1544
-1.535852079,1543
-0.666494968,1542
-1.673048056,1541
-2.928358394,1540
-0.850372719,1539
-0.796439332,1538
-0.972071654,1537
1.614641792,1536
1.749486392,1535
0.965660845,1534
2.555901625,1533
1.424867668,1532
-0.396516103,1531
0.540952787,1530
-0.857983938,1529
-2.394494279,1528
-0.802357695,1527
-1.205727785,1526
-1.762955571,1525
0.56875353,1524
0.47310452,1523
-0.084358193,1522
1.748511402,1521
1.089263123,1520
-0.198475747,1519
1.17127321,1518
0.155371209,1517
-1.145594734,1516
0.481196352,1515
-0.200842089,1514
-1.037971641,1513
0.732517345,1512
0.146545406,1511
-0.971400324,1510
0.695899552,1509
-0.239637123,1508
-1.409428885,1507
0.249180724,1506
-0.400287539,1505
-1.035236205,1504
1.076810805,1503
0.727608995,1502
0.155719947,1501
2.072288624,1500
1.116462275,1499
-0.241306427,1498
0.863271567,1497
-0.578657623,1496
-2.18372315,1495
-0.803048199,1494
-1.612056652,1493
-2.184140489,1492
0.181212004,1491
0.215610825,1490
0.140742576,1489
2.596016614,1488
2.016429168,1487
0.967868508,1486
2.092425362,1485
0.376943145,1484
-1.373532527,1483
-0.433504285,1482
-1.807979244,1481
-2.815234182,1480
-0.728929841,1479
-0.970364241,1478
-0.973127609,1477
1.636775037,1476
1.359440544,1475
0.778189232,1474
2.39165054,1473
1.07720713,1472
-0.309096042,1471
0.773237271,1470
-0.775555918,1469
-1.881576123,1468
-0.243471231,1467
-0.958810479,1466
-1.438318006,1465
0.701020043,1464
0.148315483,1463
-0.494778849,1462
1.30146372,1461
0.312968408,1460
-0.571248505,1459
0.953587644,1458
-0.071743473,1457
-0.815444471,1456
1.041790062,1455
0.19249574,1454
-0.417955369,1453
1.300934029,1452
0.177444706,1451
-0.892624147,1450
0.477625909,1449
-0.893107644,1448
-1.848168101,1447
-0.112017869,1446
-0.928358752,1445
-1.074970317,1444
1.246668032,1443
0.818767755,1442
0.678949348,1441
2.547881318,1440
1.316425834,1439
0.08496507,1438
1.041228855,1437
-0.792569657,1436
-2.220636857,1435
-0.918994784,1434
-2.075147919,1433
-2.349701007,1432
0.112647436,1431
0.001415078,1430
0.282607531,1429
2.633856216,1428
1.794281363,1427
0.996582201,1426
2.206524792,1425
0.35594905,1424
-1.14770168,1423
-0.199817113,1422
-1.805499498,1421
-2.524852161,1420
-0.442748792,1419
-1.011275991,1418
-0.932145235,1417
1.487901288,1416
0.795713034,1415
0.518428076,1414
2.130510997,1413
0.671453499,1412
-0.308868394,1411
0.855975643,1410
-0.560458454,1409
-1.327686995,1408
0.402613059,1407
-0.639955791,1406
-0.920560714,1405
0.862458787,1404
-0.241399404,1403
-0.76153085,1402
0.891759783,1401
-0.497925168,1400
-0.980050695,1399
0.681187329,1398
-0.316828648,1397
-0.451947991,1396
1.531409787,1395
0.59900944,1394
0.268225148,1393
1.788227774,1392
0.251033519,1391
-0.740097474,1390
0.341586183,1389
-1.447411601,1388
-2.21345093,1387
-0.507072628,1386
-1.440904286,1385
-1.158892358,1384
1.327366893,1383
0.852068165,1382
1.004536086,1381
2.839452411,1380
1.456142919,1379
0.402623272,1378
1.200486533,1377
-0.985623908,1376
-2.111016672,1375
-0.961289694,1374
-2.285843318,1373
-2.259206008,1372
0.157744771,1371
-0.268014147,1370
0.253499141,1369
2.55958927,1368
1.474553369,1367
1.051435769,1366
2.116859128,1365
0.140217671,1364
-0.964658512,1363
0.115248981,1362
-1.60671073,1361
-2.020998471,1360
-0.078072425,1359
-1.007082169,1358
-0.755087532,1357
1.319742233,1356
0.231482478,1355
0.074446407,1354
1.585730556,1353
0.101131247,1352
-0.426135155,1351
0.943229459,1350
-0.469746758,1349
-0.673179018,1348
1.054833085,1347
-0.254785843,1346
-0.393053765,1345
1.129271058,1344
-0.508000709,1343
-0.937166231,1342
0.375175811,1341
-1.242362651,1340
-1.377779796,1339
0.403024299,1338
-0.554743946,1337
-0.206871531,1336
1.942651093,1335
0.917462173,1334
0.823441881,1333
2.24048499,1332
0.283853327,1331
-0.617882826,1330
0.207598205,1329
-1.910090164,1328
-2.364406346,1327
-0.766307147,1326
-1.765147062,1325
-1.215613369,1324
1.246903847,1323
0.76013321,1322
1.249766354,1321
3.006834318,1320
1.33048972,1319
0.65856734,1318
1.30765168,1317
-1.046092566,1316
-1.916382558,1315
-0.782322359,1314
-2.247612724,1313
-2.046929744,1312
0.153334829,1311
-0.523518337,1310
0.170742289,1309
2.276109612,1308
0.987020725,1307
0.80099363,1306
1.946592306,1305
-0.107441062,1304
-0.637383154,1303
0.438088741,1302
-1.277051889,1301
-1.293111312,1300
0.363280418,1299
-0.876132203,1298
-0.56955489,1297
1.159864439,1296
-0.348036684,1295
-0.280576655,1294
1.017804429,1293
-0.597062591,1292
-0.514268743,1291
1.036229269,1290
-0.356353125,1289
-0.085544079,1288
1.6384956,1287
0.145007098,1286
0.111677545,1285
1.29653199,1284
-0.639660533,1283
-1.091603759,1282
-0.122383872,1281
-1.896110701,1280
-1.702180268,1279
0.094756826,1278
-0.884530198,1277
-0.025776647,1276
2.158616799,1275
1.071900261,1274
1.348142013,1273
2.533908564,1272
0.36004511,1271
-0.368751854,1270
0.161674861,1269
-2.108538864,1268
-2.364816309,1267
-0.924207338,1266
-2.066524654,1265
-1.093923711,1264
1.226904498,1263
0.519130082,1262
1.283158683,1261
2.897851064,1260
1.108805183,1259
0.784310489,1258
1.397626514,1257
-1.01490012,1256
-1.488223807,1255
-0.531166915,1254
-2.160379835,1253
-1.653437589,1252
0.288742595,1251
-0.691695196,1250
0.09647815,1249
1.795957859,1248
0.344208575,1247
0.540873429,1246
1.603357825,1245
-0.388753752,1244
-0.406103809,1243
0.685634484,1242
-0.915947385,1241
-0.61687238,1240
0.858828411,1239
-0.705492676,1238
-0.302471944,1237
0.913943196,1236
-0.814314758,1235
-0.75046276,1234
0.430999573,1233
-1.256867883,1232
-0.74435428,1231
0.901308594,1230
-0.268468514,1229
0.4564395,1228
2.120245465,1227
0.575008986,1226
0.679542363,1225
1.540268255,1224
-0.794164985,1223
-1.140458012,1222
-0.467440624,1221
-2.419394366,1220
-1.879385858,1219
-0.164948144,1218
-1.147861062,1217
0.159383349,1216
2.173621476,1215
1.062609357,1214
1.728108958,1213
2.674688036,1212
0.37439896,1211
-0.126031512,1210
0.248861922,1209
-2.1725,1208
-2.112311759,1207
-0.922495154,1206
-2.174376633,1205
-0.943356894,1204
1.087264915,1203
0.22491777,1202
1.236232029,1201
2.600167813,1200
0.763403513,1199
0.819800013,1198
1.276695961,1197
-1.033149462,1196
-0.976688055,1195
-0.094556933,1194
-1.826874884,1193
-1.104231562,1192
0.425856799,1191
-0.793467301,1190
-0.005567118,1189
1.376129777,1188
-0.291828177,1187
0.103061772,1186
1.136105301,1185
-0.736417887,1184
-0.205218171,1183
1.050108952,1182
-0.584405266,1181
0.198432756,1180
1.344066328,1179
-0.364746615,1178
-0.025330546,1177
0.823516156,1176
-1.306105248,1175
-1.111380316,1174
-0.123528428,1173
-1.83011608,1172
-0.871444651,1171
0.732528625,1170
-0.281799955,1169
0.944604935,1168
2.508500421,1167
0.828303171,1166
1.196487803,1165
1.63596064,1164
-0.832946602,1163
-1.002641171,1162
-0.608993857,1161
-2.714769095,1160
-1.92146412,1159
-0.449431786,1158
-1.381457212,1157
