Id,Income,Age,Experience,Married/Single,House_Ownership,Car_Ownership,Profession,CITY,STATE,CURRENT_JOB_YRS,CURRENT_HOUSE_YRS,Risk_Flag
20147,6625727,65,3,single,rented,no,Petroleum_Engineer,Shimoga,Karnataka,3,13,0
25559,4347543,73,5,single,rented,no,Dentist,Chapra,Bihar,5,12,0
240982,8538772,74,4,single,rented,no,Scientist,Adoni,Andhra_Pradesh,4,11,0
33350,8325446,58,1,single,rented,yes,Statistician,Bhavnagar,Gujarat,1,13,0
162578,7536082,29,1,single,rented,yes,Fashion_Designer,Bhiwandi,Maharashtra,1,11,0
142553,8593318,75,20,single,owned,no,Secretary,Jamnagar,Gujarat,7,13,0
58435,7638090,54,6,single,rented,no,Engineer,Thoothukudi,Tamil_Nadu,6,11,0
162590,8487221,26,2,married,rented,no,Statistician,Cuttack,Odisha,2,12,0
5631,461499,68,2,married,rented,no,Official,Allahabad,Uttar_Pradesh[5],2,11,0
180959,7692135,40,1,single,rented,yes,Comedian,Navi_Mumbai,Maharashtra,1,12,0
15237,5467538,32,19,single,rented,yes,Web_designer,Barasat,West_Bengal,13,12,0
223690,1464298,29,5,single,rented,no,Drafter,Ozhukarai,Puducherry,5,11,0
246001,9431885,50,15,married,rented,no,Surveyor,North_Dumdum,West_Bengal,9,11,1
170600,2499018,24,15,single,rented,no,Magistrate,Motihari[34],Bihar,8,13,1
162422,340075,45,0,single,rented,no,Industrial_Engineer,Bulandshahr,Uttar_Pradesh,0,13,1
89204,4837156,22,10,single,rented,yes,Design_Engineer,Ongole,Andhra_Pradesh,9,10,0
14340,5952371,67,16,single,rented,yes,Technician,Jorhat,Assam,3,14,0
88030,4888756,59,6,single,rented,no,Physician,Bhilwara,Rajasthan,6,14,0
39639,9704228,45,14,single,rented,no,Engineer,Ghaziabad,Uttar_Pradesh,3,14,0
84603,4346432,32,17,single,rented,no,Consultant,Bhubaneswar,Odisha,11,14,0
90471,4007727,64,3,single,rented,yes,Air_traffic_controller,Warangal[11][12],Telangana,3,11,0
219573,5472323,30,9,single,rented,yes,Chartered_Accountant,Aurangabad[39],Bihar,9,12,0
205109,5463216,25,6,single,rented,no,Consultant,Ambala,Haryana,6,13,0
121197,7319293,40,6,single,rented,no,Designer,Phagwara,Punjab,4,14,0
225831,1701017,58,5,single,rented,no,Geologist,Pali,Rajasthan,5,10,0
160320,4804143,24,16,single,rented,yes,Civil_engineer,Bhatpara,West_Bengal,8,11,0
124412,7814930,77,4,single,rented,yes,Surveyor,Haridwar,Uttarakhand,4,14,0
167535,2218280,34,9,single,rented,no,Psychologist,Gaya,Bihar,9,11,0
206749,3806203,45,10,married,rented,yes,Police_officer,Ratlam,Madhya_Pradesh,10,13,0
16743,1810800,68,1,single,rented,no,Chartered_Accountant,Jaunpur,Uttar_Pradesh,1,14,0
151573,8273187,69,0,single,rented,no,Artist,Raipur,Chhattisgarh,0,14,0
86388,1278713,31,14,single,rented,no,Chemical_engineer,Katihar,Bihar,13,13,0
155851,3843088,44,10,single,rented,yes,Technical_writer,Agartala,Tripura,6,10,0
93691,5365286,26,12,single,rented,yes,Design_Engineer,Patiala,Punjab,7,12,0
206154,4486618,31,6,single,norent_noown,yes,Police_officer,Yamunanagar,Haryana,6,10,0
47320,9884599,74,15,married,rented,no,Lawyer,Indore,Madhya_Pradesh,4,11,0
163443,3430788,63,3,single,rented,no,Design_Engineer,Bidar,Karnataka,3,10,1
86677,5498131,61,15,single,rented,no,Industrial_Engineer,Amritsar,Punjab,7,13,0
26176,3390339,22,19,single,rented,no,Comedian,Davanagere,Karnataka,3,13,1
6922,5262116,43,1,single,rented,no,Hotel_Manager,Ramgarh,Jharkhand,1,10,0
137317,7724617,25,0,single,rented,no,Computer_hardware_engineer,Dehradun,Uttarakhand,0,13,0
88834,5055246,39,19,single,rented,yes,Dentist,Phusro,Jharkhand,12,10,0
105342,6176694,66,10,single,rented,no,Designer,Allahabad,Uttar_Pradesh[5],7,14,0
18346,7174091,59,11,single,rented,no,Microbiologist,Erode[17],Tamil_Nadu,11,10,0
175752,1074945,69,16,single,rented,no,Physician,Navi_Mumbai,Maharashtra,11,11,0
38787,4739684,34,18,single,rented,no,Physician,Bulandshahr,Uttar_Pradesh,10,13,0
46513,7347926,66,7,single,rented,no,Design_Engineer,Tadepalligudem,Andhra_Pradesh,6,12,0
191894,2755203,64,15,single,rented,no,Aviator,Nanded,Maharashtra,11,12,0
168313,2522353,71,17,married,rented,no,Hotel_Manager,Bidhannagar,West_Bengal,13,11,0
157081,9976498,69,12,single,rented,no,Drafter,Guna,Madhya_Pradesh,12,10,0
198479,6463842,56,2,single,rented,no,Designer,Akola,Maharashtra,2,12,0
36378,7751529,71,17,single,rented,no,Civil_servant,Sagar,Madhya_Pradesh,3,10,0
231917,7288691,37,13,single,rented,yes,Web_designer,Medininagar,Jharkhand,10,10,0
43112,7738866,70,6,single,rented,no,Graphic_Designer,Ramgarh,Jharkhand,6,12,0
53142,5959009,50,10,single,rented,no,Computer_hardware_engineer,Rajahmundry[19][20],Andhra_Pradesh,7,10,0
74536,6204008,42,5,single,rented,no,Magistrate,Visakhapatnam[4],Andhra_Pradesh,5,10,0
3970,64822,33,9,single,rented,yes,Computer_operator,Katihar,Bihar,9,11,1
91225,4176341,59,9,single,rented,no,Magistrate,Siliguri,West_Bengal,8,10,0
185225,98356,50,4,single,rented,yes,Politician,Malegaon,Maharashtra,4,13,0
128277,6485001,54,14,single,rented,no,Politician,Vijayanagaram,Andhra_Pradesh,5,14,0
45063,3766437,24,11,married,norent_noown,no,Comedian,Nangloi_Jat,Delhi,10,10,0
189296,2429683,43,20,single,rented,no,Financial_Analyst,Siliguri,West_Bengal,14,11,0
980,2875030,49,10,single,rented,no,Designer,Tezpur,Assam,10,10,0
132931,6302308,35,19,married,rented,no,Comedian,Thanjavur,Tamil_Nadu,12,10,0
99464,622010,65,8,single,rented,no,Consultant,Kakinada,Andhra_Pradesh,8,13,0
239251,6489816,71,4,single,rented,no,Librarian,Loni,Uttar_Pradesh,4,12,0
223906,754130,78,6,single,owned,no,Financial_Analyst,Baranagar,West_Bengal,6,10,0
162692,3239090,68,17,single,owned,no,Comedian,Amravati,Maharashtra,13,11,0
155949,8775508,55,0,single,rented,no,Magistrate,Bhilai,Chhattisgarh,0,10,0
39594,5798034,28,19,single,norent_noown,no,Software_Developer,Motihari[34],Bihar,3,12,0
174165,4547051,45,11,single,rented,no,Hotel_Manager,Fatehpur,Uttar_Pradesh,8,10,0
110943,9243461,47,10,single,rented,no,Industrial_Engineer,Kolhapur,Maharashtra,10,12,0
44030,1618942,31,17,single,rented,no,Magistrate,Bokaro,Jharkhand,7,12,0
98144,8996089,71,5,single,rented,no,Librarian,Bhilai,Chhattisgarh,5,12,0
53398,9998070,58,13,single,rented,no,Secretary,Vijayanagaram,Andhra_Pradesh,13,13,0
78174,850446,38,5,single,rented,yes,Drafter,Nandyal,Andhra_Pradesh,5,14,0
165061,9841721,58,19,single,rented,no,Biomedical_Engineer,Bongaigaon,Assam,9,12,0
181384,1917641,48,3,single,rented,yes,Drafter,Sri_Ganganagar,Rajasthan,3,14,0
143770,3022992,68,5,single,rented,no,Computer_hardware_engineer,Mirzapur,Uttar_Pradesh,5,14,0
203365,2428348,34,8,single,rented,no,Artist,Belgaum,Karnataka,6,13,0
49518,8729941,33,20,single,rented,no,Technical_writer,Satara,Maharashtra,11,11,0
82808,291209,58,4,single,rented,yes,Air_traffic_controller,Pali,Rajasthan,4,14,1
196734,1680415,69,18,single,rented,no,Technician,Thrissur,Kerala,5,12,0
145328,2087733,27,3,single,owned,no,Civil_servant,Amroha,Uttar_Pradesh,3,11,0
99629,8939580,50,3,single,rented,yes,Physician,Pallavaram,Tamil_Nadu,3,13,0
30279,8400754,26,13,single,rented,yes,Comedian,Hindupur,Andhra_Pradesh,13,13,0
105159,4939158,65,12,single,rented,no,Official,Kavali,Andhra_Pradesh,7,14,0
102776,4853948,39,10,single,rented,no,Magistrate,Tirupati[21][22],Andhra_Pradesh,10,10,0
176482,9669201,59,2,single,rented,no,Civil_engineer,Vijayanagaram,Andhra_Pradesh,2,14,0
141703,2882498,34,0,married,rented,no,Chemical_engineer,Fatehpur,Uttar_Pradesh,0,13,0
135948,3068781,27,17,single,rented,yes,Comedian,Dewas,Madhya_Pradesh,3,14,0
141584,5218196,49,12,single,rented,yes,Air_traffic_controller,Guntur[13],Andhra_Pradesh,12,10,0
190995,335003,75,11,single,norent_noown,no,Economist,Jalna,Maharashtra,11,13,0
224401,4530626,44,4,single,rented,no,Police_officer,Suryapet,Telangana,3,13,0
69884,9673332,70,0,married,rented,yes,Technician,Chennai,Tamil_Nadu,0,12,0
194168,6198507,28,14,single,rented,no,Civil_engineer,Surendranagar_Dudhrej,Gujarat,12,13,0
153661,9476109,69,8,single,rented,no,Petroleum_Engineer,Loni,Uttar_Pradesh,8,13,0
73105,6588136,27,7,single,rented,no,Graphic_Designer,Malegaon,Maharashtra,6,10,0
218049,3925044,68,13,single,rented,no,Civil_servant,Bhubaneswar,Odisha,11,10,0
114499,6810655,30,11,single,rented,no,Official,Durgapur,West_Bengal,10,12,0
21362,924200,69,2,single,rented,no,Industrial_Engineer,Karaikudi,Tamil_Nadu,2,10,0
82363,9678663,46,0,single,rented,no,Surgeon,Kadapa[23],Andhra_Pradesh,0,12,1
43366,5596467,26,17,single,rented,no,Mechanical_engineer,Parbhani,Maharashtra,4,13,0
16836,6389669,33,13,married,rented,no,Chartered_Accountant,Bareilly,Uttar_Pradesh,11,11,0
55766,6662756,78,7,single,rented,yes,Graphic_Designer,Nadiad,Gujarat,4,11,0
91155,2605652,55,20,single,owned,no,Surgeon,Madanapalle,Andhra_Pradesh,9,14,0
204853,8808852,56,16,single,rented,no,Web_designer,Jhansi,Uttar_Pradesh,3,14,0
194926,6128207,43,5,single,owned,no,Statistician,Kishanganj[35],Bihar,5,14,0
182519,5129206,59,8,single,rented,no,Army_officer,Sri_Ganganagar,Rajasthan,3,12,1
193030,7364088,74,5,single,rented,no,Technical_writer,Imphal,Manipur,5,11,0
178467,5294136,72,15,single,rented,no,Scientist,Jodhpur,Rajasthan,7,12,1
236778,8174468,42,17,single,rented,yes,Surveyor,Pudukkottai,Tamil_Nadu,3,12,0
217928,2060982,48,0,single,rented,yes,Secretary,Srikakulam,Andhra_Pradesh,0,12,0
57066,8502580,66,5,single,rented,yes,Chemical_engineer,Sonipat,Haryana,5,10,0
71322,5713579,53,14,single,rented,no,Air_traffic_controller,Solapur,Maharashtra,10,11,1
244781,2357879,43,9,single,rented,yes,Fashion_Designer,Ozhukarai,Puducherry,8,11,0
235706,4988596,62,13,married,rented,no,Dentist,New_Delhi,Delhi,12,10,0
154400,8306358,47,15,single,rented,no,Petroleum_Engineer,Raurkela_Industrial_Township,Odisha,14,12,0
189502,5897750,76,14,single,rented,no,Chef,Anand,Gujarat,5,11,0
52734,4936411,69,8,married,rented,yes,Design_Engineer,Jalna,Maharashtra,3,13,1
219422,6656133,26,7,single,rented,yes,Microbiologist,Nagaon,Assam,7,12,0
98427,8239075,26,7,single,rented,no,Analyst,Bhalswa_Jahangir_Pur,Delhi,7,11,0
124892,6239581,38,8,single,rented,yes,Air_traffic_controller,Thane,Maharashtra,8,13,0
156797,9043312,71,10,single,owned,no,Physician,Phagwara,Punjab,3,14,0
141875,4733565,41,19,single,rented,no,Consultant,Siwan[32],Bihar,8,13,0
215150,413950,37,14,single,rented,no,Magistrate,Bareilly,Uttar_Pradesh,6,11,0
71341,8828187,66,10,single,rented,no,Industrial_Engineer,Ongole,Andhra_Pradesh,8,11,0
109351,3483756,62,8,single,rented,yes,Dentist,Satna,Madhya_Pradesh,8,14,0
97627,7962325,61,17,single,rented,no,Surveyor,Bhopal,Madhya_Pradesh,12,12,0
110065,4041403,47,19,single,rented,yes,Technology_specialist,Mahbubnagar,Telangana,13,14,1
93715,6381050,29,4,single,rented,no,Lawyer,Miryalaguda,Telangana,4,12,0
251388,22921,40,7,single,rented,no,Petroleum_Engineer,Mau,Uttar_Pradesh,7,14,0
108342,7339398,55,11,single,rented,no,Dentist,Jamalpur[36],Bihar,10,11,0
59148,6060465,49,11,married,rented,yes,Librarian,Pune,Maharashtra,10,14,0
193447,9194280,35,20,single,rented,no,Petroleum_Engineer,Vijayawada,Andhra_Pradesh,12,12,0
31257,9744419,47,10,single,rented,yes,Fashion_Designer,Bharatpur,Rajasthan,10,13,0
147989,7186684,55,3,single,rented,yes,Statistician,Gwalior,Madhya_Pradesh,3,12,0
78358,6176694,66,10,single,rented,no,Designer,Allahabad,Uttar_Pradesh[5],7,14,0
146171,8500708,28,3,single,rented,no,Statistician,Belgaum,Karnataka,3,12,0
197361,4560641,72,7,single,rented,no,Scientist,Pudukkottai,Tamil_Nadu,7,13,1
198504,192078,62,9,single,rented,yes,Web_designer,Eluru[25],Andhra_Pradesh,5,11,0
26010,1429643,24,11,single,rented,no,Civil_servant,Ozhukarai,Puducherry,11,10,0
208041,3816048,55,1,single,rented,no,Chemical_engineer,Sirsa,Haryana,1,14,0
249507,4882920,29,15,single,rented,no,Architect,Gangtok,Sikkim,13,11,0
113220,661426,64,7,single,rented,no,Magistrate,Guna,Madhya_Pradesh,7,13,0
48197,6710324,25,0,single,rented,yes,Aviator,Purnia[26],Bihar,0,10,1
220672,841218,24,6,single,rented,yes,Designer,Ranchi,Jharkhand,6,13,0
110690,4932490,25,8,single,rented,yes,Surgeon,Alappuzha,Kerala,8,10,0
206918,9934305,31,9,single,rented,no,Police_officer,Kozhikode,Kerala,9,11,0
65508,2201763,70,15,single,rented,no,Dentist,Kulti,West_Bengal,12,14,0
228745,8573253,64,14,single,rented,yes,Librarian,Kanpur,Uttar_Pradesh,10,11,0
52736,155712,46,9,single,rented,no,Economist,Vellore,Tamil_Nadu,6,11,0
5889,7840891,54,9,married,rented,yes,Civil_engineer,Silchar,Assam,6,14,0
47084,1631681,77,8,single,rented,no,Geologist,Silchar,Assam,8,11,0
18475,265272,75,20,single,rented,no,Mechanical_engineer,Delhi_city,Delhi,6,14,1
225655,8627482,57,1,single,rented,no,Analyst,Gandhinagar,Gujarat,1,13,0
64902,4392927,41,2,single,rented,no,Chemical_engineer,Mirzapur,Uttar_Pradesh,2,13,1
84025,6247448,43,7,single,rented,no,Economist,Thrissur,Kerala,6,11,0
117122,6614108,41,4,single,owned,yes,Surgeon,Naihati,West_Bengal,4,14,0
245986,9904160,26,9,single,rented,no,Librarian,Sri_Ganganagar,Rajasthan,9,13,1
12760,3900011,52,6,single,rented,no,Scientist,Jamshedpur,Jharkhand,4,10,0
145709,6152639,27,12,single,rented,no,Scientist,Chennai,Tamil_Nadu,7,11,0
160076,1821438,26,0,single,rented,yes,Chartered_Accountant,Fatehpur,Uttar_Pradesh,0,12,1
165339,4329497,66,2,single,rented,no,Mechanical_engineer,Raipur,Chhattisgarh,2,11,1
230009,626268,60,2,single,rented,no,Computer_operator,Bidar,Karnataka,2,12,1
194008,8757398,31,6,single,rented,yes,Scientist,Raebareli,Uttar_Pradesh,6,14,0
158417,1166694,66,3,single,rented,no,Flight_attendant,Phagwara,Punjab,3,14,0
34469,7128178,67,5,single,rented,yes,Lawyer,Secunderabad,Telangana,5,13,0
224051,3802890,53,18,single,rented,yes,Computer_operator,Tirupati[21][22],Andhra_Pradesh,8,14,0
67856,1629140,33,7,single,rented,no,Analyst,Allahabad,Uttar_Pradesh[5],7,13,0
195986,4957836,78,6,single,rented,no,Flight_attendant,Jhansi,Uttar_Pradesh,6,13,0
111314,429827,35,2,single,rented,no,Consultant,Silchar,Assam,2,14,1
235542,2174852,25,3,single,rented,no,Microbiologist,Firozabad,Uttar_Pradesh,3,10,1
85495,4931330,22,14,single,rented,yes,Firefighter,Noida,Uttar_Pradesh,5,10,0
82348,7474639,44,12,single,rented,yes,Chef,Tadipatri,Andhra_Pradesh,3,13,0
2385,4431635,60,19,single,rented,no,Geologist,Darbhanga,Bihar,6,14,0
207247,762473,50,0,single,rented,no,Psychologist,Burhanpur,Madhya_Pradesh,0,11,0
105399,4151262,40,12,single,rented,yes,Army_officer,Ujjain,Madhya_Pradesh,11,11,0
126131,9704228,45,14,single,rented,no,Engineer,Ghaziabad,Uttar_Pradesh,3,14,0
98602,5275803,33,10,single,rented,no,Police_officer,Kulti,West_Bengal,9,13,0
126835,3486482,28,15,single,rented,yes,Industrial_Engineer,Vijayawada,Andhra_Pradesh,10,10,0
42849,5031104,67,1,single,rented,no,Air_traffic_controller,Hosur,Tamil_Nadu,1,10,0
202076,3450249,67,6,single,norent_noown,no,Web_designer,Junagadh,Gujarat,6,13,0
139296,12608,64,19,single,norent_noown,no,Physician,Dehradun,Uttarakhand,5,11,0
72929,7537859,61,8,single,rented,no,Surveyor,Anantapuram[24],Andhra_Pradesh,8,11,0
182125,1380103,33,1,single,rented,yes,Dentist,Solapur,Maharashtra,1,10,0
151161,7904011,71,3,single,rented,no,Computer_operator,Udupi,Karnataka,3,11,0
61680,3253176,60,10,single,rented,yes,Physician,Bhatpara,West_Bengal,5,11,0
183554,9225468,54,14,single,rented,no,Surveyor,Secunderabad,Telangana,8,10,0
72591,291391,33,8,single,rented,no,Technical_writer,Bhiwani,Haryana,6,13,1
211968,5618559,59,9,married,rented,no,Police_officer,Bhusawal,Maharashtra,9,10,0
243641,3513843,53,5,married,owned,no,Politician,Gulbarga,Karnataka,5,13,0
76645,4597007,48,0,single,rented,no,Consultant,Mahbubnagar,Telangana,0,10,0
228961,4384812,44,15,single,rented,no,Technology_specialist,Gorakhpur,Uttar_Pradesh,6,12,0
183645,7430695,59,8,single,rented,no,Chef,Malda,West_Bengal,8,10,0
93880,8561605,41,16,single,rented,no,Statistician,Bangalore,Karnataka,9,11,0
225535,3288462,66,17,single,owned,no,Dentist,Shahjahanpur,Uttar_Pradesh,13,11,1
36693,2936833,57,9,single,rented,yes,Biomedical_Engineer,Haldia,West_Bengal,9,13,1
94838,6202575,55,8,single,rented,yes,Drafter,Tiruvottiyur,Tamil_Nadu,8,13,0
184139,8755938,42,20,single,rented,yes,Biomedical_Engineer,Delhi_city,Delhi,14,13,0
194938,294610,49,16,single,rented,no,Computer_hardware_engineer,Yamunanagar,Haryana,6,13,0
52181,1765694,30,5,single,rented,no,Psychologist,Bhind,Madhya_Pradesh,5,14,0
247108,7155588,36,10,single,rented,yes,Hotel_Manager,Gandhidham,Gujarat,9,11,0
89560,7915651,64,8,single,rented,no,Psychologist,Jamnagar,Gujarat,3,12,0
106530,3946313,45,9,single,rented,yes,Fashion_Designer,Kamarhati,West_Bengal,9,11,0
63530,6357063,50,20,single,rented,no,Microbiologist,Jalgaon,Maharashtra,12,13,0
208643,4536029,24,20,single,rented,no,Statistician,Sambhal,Uttar_Pradesh,8,14,1
7262,1034564,27,17,single,rented,no,Flight_attendant,Nashik,Maharashtra,8,12,0
203728,9151808,34,4,single,rented,no,Petroleum_Engineer,Pimpri-Chinchwad,Maharashtra,4,11,0
128393,6117963,51,20,single,rented,yes,Magistrate,Bangalore,Karnataka,10,10,0
235324,9751722,44,4,single,rented,no,Magistrate,Karaikudi,Tamil_Nadu,4,12,0
187553,6979242,33,2,single,rented,no,Scientist,Vadodara,Gujarat,2,11,0
78712,5753312,48,5,single,rented,yes,Mechanical_engineer,Tirupati[21][22],Andhra_Pradesh,5,13,0
81782,6747015,59,20,single,rented,no,Air_traffic_controller,Tirunelveli,Tamil_Nadu,7,14,0
203587,9261400,40,17,single,rented,no,Industrial_Engineer,Guntakal,Andhra_Pradesh,10,12,0
92516,5557295,29,2,single,rented,no,Politician,Varanasi,Uttar_Pradesh,2,13,0
82232,4881021,76,18,married,rented,no,Designer,Adoni,Andhra_Pradesh,9,13,0
103246,6175598,49,18,single,rented,yes,Geologist,Ahmedabad,Gujarat,6,13,0
157624,5792307,24,9,single,rented,yes,Magistrate,Chandigarh_city,Chandigarh,8,13,0
221644,9733385,72,0,single,rented,no,Drafter,Nandyal,Andhra_Pradesh,0,13,0
218372,5738320,66,9,single,rented,no,Engineer,Shahjahanpur,Uttar_Pradesh,8,13,0
234226,1555087,42,10,single,rented,no,Hotel_Manager,Hyderabad,Telangana,6,14,0
208168,2237433,65,19,single,rented,no,Consultant,Begusarai,Bihar,7,12,0
146830,6881187,23,18,single,rented,no,Technical_writer,Etawah,Uttar_Pradesh,11,10,0
45795,7055950,79,9,single,rented,yes,Mechanical_engineer,Barasat,West_Bengal,9,12,0
98786,6170073,78,18,single,rented,yes,Army_officer,Sasaram[30],Bihar,8,13,0
160208,4658830,45,11,single,rented,yes,Computer_hardware_engineer,Amroha,Uttar_Pradesh,8,10,0
157445,5221691,42,17,single,rented,no,Police_officer,Ranchi,Jharkhand,4,14,0
1087,9018523,54,18,single,rented,yes,Lawyer,Nadiad,Gujarat,5,13,0
134451,1695214,44,9,single,rented,yes,Microbiologist,Dhanbad,Jharkhand,8,10,0
50888,4415868,48,1,single,rented,no,Surgeon,Ballia,Uttar_Pradesh,1,14,0
208103,6865993,48,19,single,rented,no,Microbiologist,Surendranagar_Dudhrej,Gujarat,8,13,0
101108,1359452,59,5,married,rented,no,Financial_Analyst,Kota[6],Rajasthan,5,14,0
28732,9888590,59,8,single,rented,no,Army_officer,Anand,Gujarat,3,12,0
36753,8312214,43,12,single,rented,no,Statistician,Sasaram[30],Bihar,12,11,0
188241,6201377,54,7,single,rented,no,Consultant,Bilaspur,Chhattisgarh,7,14,0
206083,4719877,74,15,single,rented,no,Civil_servant,Secunderabad,Telangana,11,10,0
161325,7273711,67,7,single,rented,no,Firefighter,Unnao,Uttar_Pradesh,7,10,0
195119,6550926,35,1,single,rented,no,Physician,Salem,Tamil_Nadu,1,11,1
64315,5465982,35,15,single,rented,no,Physician,Tadepalligudem,Andhra_Pradesh,5,13,0
73296,6596959,40,5,single,rented,yes,Flight_attendant,Jamnagar,Gujarat,5,14,1
206030,1288371,51,2,single,rented,no,Air_traffic_controller,Guwahati,Assam,2,10,0
191932,794175,52,1,single,rented,no,Aviator,Nanded,Maharashtra,1,12,0
37902,4853948,39,10,single,rented,no,Magistrate,Tirupati[21][22],Andhra_Pradesh,10,10,0
152070,7831154,64,7,single,rented,no,Statistician,Kurnool[18],Andhra_Pradesh,7,14,0
140347,7566849,24,17,single,rented,yes,Flight_attendant,Kota[6],Rajasthan,11,11,0
179430,8596569,69,0,single,rented,no,Biomedical_Engineer,Vijayanagaram,Andhra_Pradesh,0,13,1
77542,1382869,44,8,single,rented,no,Civil_engineer,Rajahmundry[19][20],Andhra_Pradesh,8,12,0
87521,8143512,31,7,single,rented,no,Financial_Analyst,Thoothukudi,Tamil_Nadu,6,14,1
95886,3692913,55,6,single,rented,no,Magistrate,Delhi_city,Delhi,6,11,0
49994,8801121,26,0,single,rented,yes,Technology_specialist,Bulandshahr,Uttar_Pradesh,0,10,0
97494,67428,49,12,single,rented,no,Scientist,Vijayanagaram,Andhra_Pradesh,10,11,0
135434,7591621,41,6,single,owned,no,Artist,Jaunpur,Uttar_Pradesh,3,14,1
140359,6506739,50,4,single,rented,no,Politician,Ahmedabad,Gujarat,4,11,0
13738,5462549,50,4,married,rented,no,Microbiologist,Bihar_Sharif,Bihar,4,14,0
75831,2285062,38,2,single,rented,no,Dentist,Kakinada,Andhra_Pradesh,2,12,0
188013,4617349,71,5,single,rented,no,Surgeon,Sasaram[30],Bihar,5,11,0
193626,2681632,71,13,single,rented,yes,Police_officer,Raurkela_Industrial_Township,Odisha,4,12,0
90075,169643,64,6,single,rented,no,Librarian,Uluberia,West_Bengal,4,11,0
207397,7013255,75,10,single,owned,yes,Chemical_engineer,Bhilwara,Rajasthan,10,11,0
58267,7975781,36,15,single,rented,no,Scientist,Udaipur,Rajasthan,10,12,0
79891,9370149,35,18,single,rented,no,Politician,Bulandshahr,Uttar_Pradesh,6,11,0
241406,5092320,39,13,single,rented,no,Dentist,Maheshtala,West_Bengal,5,10,0
489,9468291,32,0,single,rented,no,Geologist,Visakhapatnam[4],Andhra_Pradesh,0,12,0
